type,id,control,cc_est,cc_err,cc_p,cc_bonferroni_fdr,cc_posneg,sex_est,sex_err,sex_p,sex_bonferroni_fdr,sex_posneg,meaning,chapter,keep,factor
node,146780,NoCNV_Control,-14.988869542634,21865.1320206943,0.999453038442944,1.0,-,15.9513354367121,1636.70681960773,0.992223944669473,1.0,+,V27.09 Motorcycle rider injured in collision with fixed or stationary object; driver injured in nontraffic accident; during unspecified activity ,200,True,2110
node,150550,NoCNV_Control,-14.988869542636,21865.132020712,0.999453038442944,1.0,-,15.9513354367052,1636.7068196059,0.992223944669467,1.0,+,V63.5 Driver injured in traffic accident,200,True,2110
node,172240,NoCNV_Control,-11.4622146825955,722.863364433235,0.98734872820727,1.0,-,0.84382813236847,0.408304406996223,0.0387657994409085,1.0,+,X63.9 Unspecified place,200,True,2110
node,181330,NoCNV_Control,-11.1019703573215,1185.48487712547,0.992527984593539,1.0,-,1.0667997560664,0.836687368165256,0.202299359356203,1.0,+,"Y48.4 Anaesthetic, unspecified",200,True,2110
node,180660,NoCNV_Control,-11.6629838098826,1199.51775174981,0.992242242284865,1.0,-,0.48696695328636,0.585579156424841,0.405635411224833,1.0,+,Y41.5 Antiviral drugs,200,True,2110
node,183710,NoCNV_Control,-15.7010364986414,22206.2442689322,0.999435851762444,1.0,-,-16.4940281826992,1764.51918593656,0.992541798986063,1.0,-,"Y81.3 Surgical instruments, materials and devices (including sutures)",200,True,2110
node,153150,NoCNV_Control,-15.0078555219545,22206.1043161268,0.999460754793832,1.0,-,-15.8008597689616,1764.51928975087,0.992855224853159,1.0,-,"V88.4 Person injured in collision between car and heavy transport vehicle, nontraffic",200,True,2110
node,157740,NoCNV_Control,-10.9654724080507,1198.73773326351,0.992701440125355,1.0,-,-0.542754432584204,0.866051808252908,0.53085608226387,1.0,-,W25.8 Other specified place,200,True,2110
node,180590,NoCNV_Control,-10.8466640938053,442.711697545531,0.980453373816205,1.0,-,-0.107448352528574,0.322992105635194,0.739386742717467,1.0,-,"Y40.9 Systemic antibiotic, unspecified",200,True,2110
node,183800,NoCNV_Control,-10.9844157865232,435.922565580129,0.979896960897725,1.0,-,1.08252404982515,0.327523953017992,0.0009491704383873,1.0,+,Y83.0 Surgical operation with transplant of whole organ,200,True,2110
node,161400,NoCNV_Control,-15.0078555219519,22206.1043161039,0.999460754793832,1.0,-,-15.800859768956,1764.51928974475,0.992855224853136,1.0,-,W57.4 Street and highway,200,True,2110
node,162800,NoCNV_Control,-15.0078555219564,22206.1043161506,0.999460754793833,1.0,-,-15.8008597689606,1764.51928975035,0.992855224853157,1.0,-,W74.9 Unspecified place,200,True,2110
node,183940,NoCNV_Control,-11.1720867958582,726.809009486143,0.987735863993279,1.0,-,0.556019422730706,0.456485644286444,0.223207400335047,1.0,+,Y84.4 Aspiration of fluid,200,True,2110
node,149060,NoCNV_Control,-10.8762701277796,1983.77490855561,0.995625529639776,1.0,-,0.150431689854624,1.41422967224583,0.915288749878082,1.0,+,V48.7 Person on outside of vehicle injured in traffic accident,200,True,2110
node,181820,NoCNV_Control,-15.0078555219539,22206.1043161112,0.999460754793832,1.0,-,-15.8008597689557,1764.51928974729,0.992855224853147,1.0,-,Y53.7 Emetics,200,True,2110
node,159980,NoCNV_Control,-11.2647169405852,1964.99226313705,0.995425989879058,1.0,-,0.843603500653,1.22476352476408,0.49095613228339,1.0,+,"W44.2 School, other institution and public administrative area",200,True,2110
node,180830,NoCNV_Control,-10.8762701277751,1983.77490855036,0.995625529639766,1.0,-,0.150431689854696,1.41422967224506,0.915288749877996,1.0,+,Y43.2 Antineoplastic natural products,200,True,2110
node,149050,NoCNV_Control,-10.5694393568032,1203.21980803201,0.992991235709542,1.0,-,0.150435129836353,1.00002282390494,0.880424035685064,1.0,+,V48.6 Passenger injured in traffic accident,200,True,2110
node,166230,NoCNV_Control,4.61984695654919,1.12026417296618,3.72525790602327e-05,0.078602941817091,+,0.55403073825848,0.913293413065548,0.544096809774235,1.0,+,X11.0 Home,200,True,2110
node,158860,NoCNV_Control,-14.9888695426344,21865.1320206921,0.999453038442944,1.0,-,15.9513354367202,1636.70681960788,0.992223944669469,1.0,+,W34.09 Discharge from other and unspecified firearms; Home; During unspecified activity,200,True,2110
node,157250,NoCNV_Control,-15.0078555219544,22206.10431612,0.999460754793832,1.0,-,-15.8008597689626,1764.51928975149,0.992855224853161,1.0,-,W22.7 Farm,200,True,2110
node,146750,NoCNV_Control,-14.988869542641,21865.1320207764,0.999453038442946,1.0,-,15.9513354367179,1636.70681961496,0.992223944669504,1.0,+,V26.9 Unspecified motorcycle rider injured in traffic accident,200,True,2110
node,145630,NoCNV_Control,-14.988869542636,21865.1320207157,0.999453038442944,1.0,-,15.9513354367121,1636.70681960545,0.992223944669462,1.0,+,"V13.99 Pedal cyclist injured in collision with car, pick-up truck or van; unspecified pedal cyclist injured in traffic accident; during unspecified activity",200,True,2110
node,156240,NoCNV_Control,-10.8762701277787,1983.77490855442,0.995625529639773,1.0,-,0.150431689854583,1.41422967224565,0.915288749878095,1.0,+,W15.9 Unspecified place,200,True,2110
node,164090,NoCNV_Control,-15.0078555219524,22206.1043161031,0.999460754793832,1.0,-,-15.8008597689545,1764.51928974706,0.992855224853146,1.0,-,W87.0 Home,200,True,2110
node,170820,NoCNV_Control,-10.7400602971861,1169.91439840237,0.992675354759904,1.0,-,1.53679994351004,1.11805439958794,0.169277028613569,1.0,+,X50.6 Industrial and construction area,200,True,2110
node,154220,NoCNV_Control,-15.0078555219563,22206.1043161415,0.999460754793832,1.0,-,-15.8008597689667,1764.51928975149,0.992855224853159,1.0,-,"W01.03 Fall on same level from slipping, tripping and stumbling; Home; While engaged in other types of work",200,True,2110
node,183660,NoCNV_Control,-15.0078555219519,22206.1043161024,0.999460754793832,1.0,-,-15.8008597689567,1764.51928974846,0.992855224853151,1.0,-,"Y80.8 Miscellaneous devices, not elsewhere classified",200,True,2110
node,157020,NoCNV_Control,-15.7010364986419,22206.244268927,0.999435851762444,1.0,-,-16.4940281826972,1764.51918593275,0.992541798986048,1.0,-,W21.0 Home,200,True,2110
node,153480,NoCNV_Control,-14.9888695426346,21865.1320206974,0.999453038442944,1.0,-,15.9513354367209,1636.70681961005,0.992223944669479,1.0,+,V91.9 Unspecified watercraft,200,True,2110
node,157940,NoCNV_Control,-10.8762701277723,1983.77490854747,0.995625529639761,1.0,-,0.15043168985464,1.41422967224499,0.915288749878024,1.0,+,W27.03 Contact with nonpowered hand tool; Home; While engaged in other types of work,200,True,2110
node,154560,NoCNV_Control,-15.0078555219544,22206.1043161263,0.999460754793832,1.0,-,-15.8008597689627,1764.51928975148,0.992855224853161,1.0,-,W02.5 Trade and service area,200,True,2110
node,180570,NoCNV_Control,-10.9749281903107,1203.22025729585,0.992722359614835,1.0,-,0.15043856997589,0.81652459362206,0.853823183882087,1.0,+,"Y40.7 Antifungal antibiotics, systemically used",200,True,2110
node,145060,NoCNV_Control,-11.1116126511993,1194.27686818693,0.992576548615985,1.0,-,-0.765919175502249,0.836687368073019,0.359971919774339,1.0,-,V03.9 Unspecified whether traffic or nontraffic accident,200,True,2110
node,166440,NoCNV_Control,-10.5694393568047,1203.21980803318,0.992991235709547,1.0,-,0.150435129836505,1.00002282390514,0.880424035684967,1.0,+,X12.9 Unspecified place,200,True,2110
node,152810,NoCNV_Control,-14.9888695426374,21865.1320207304,0.999453038442945,1.0,-,15.951335436726,1636.70681961445,0.992223944669498,1.0,+,V85.2 Person on outside of special construction vehicle injured in traffic accident,200,True,2110
node,176270,NoCNV_Control,-16.3752119810896,21864.8497793468,0.999402441465181,1.0,-,17.3377035219165,1636.70645264318,0.991548131782133,1.0,+,X99.4 Street and highway,200,True,2110
node,180770,NoCNV_Control,-11.6614403753722,442.638796678891,0.978981944010322,1.0,-,0.150579751544338,0.213308246954302,0.480234408440904,1.0,+,Y42.7 Androgens and anabolic congeners,200,True,2110
node,176990,NoCNV_Control,-16.0875095260105,21864.896231008,0.999412941448301,1.0,-,17.0499968896808,1636.70653672979,0.991688379724408,1.0,+,"Y04.99 Assault by bodily force, Unspecified place, During unspecified ",200,True,2110
node,169730,NoCNV_Control,-11.3183722729861,729.897825951769,0.987627867547117,1.0,-,-0.111965193344791,0.420676708735657,0.790119867575831,1.0,-,X42.0 Home,200,True,2110
node,166960,NoCNV_Control,-14.9888695426337,21865.1320206796,0.999453038442944,1.0,-,15.9513354367057,1636.70681960309,0.992223944669454,1.0,+,X17.4 Street and highway,200,True,2110
node,157350,NoCNV_Control,-11.1250720283939,1200.29064900362,0.992604794410043,1.0,-,0.438145273879592,0.763792575420734,0.566208512806646,1.0,+,"W23.2 School, other institution and public administrative area",200,True,2110
node,167620,NoCNV_Control,-14.9888695426352,21865.1320207088,0.999453038442944,1.0,-,15.9513354367222,1636.70681960662,0.992223944669462,1.0,+,"X23.2 School, other institution and public administrative area",200,True,2110
node,164150,NoCNV_Control,-14.9888695426367,21865.1320207252,0.999453038442945,1.0,-,15.9513354367184,1636.70681960908,0.992223944669476,1.0,+,W87.6 Industrial and construction area,200,True,2110
node,155480,NoCNV_Control,-10.5694393568039,1203.21980803227,0.992991235709543,1.0,-,0.150435129836366,1.00002282390469,0.880424035685024,1.0,+,W10.1 Residential institution,200,True,2110
node,145650,NoCNV_Control,-14.9888695426348,21865.1320207011,0.999453038442944,1.0,-,15.9513354367282,1636.70681960915,0.992223944669471,1.0,+,V14.0 Driver injured in nontraffic accident,200,True,2110
node,170660,NoCNV_Control,-11.2722882638703,1976.38382671455,0.995449296899105,1.0,-,-0.542736680962124,1.22476352488823,0.657667443185893,1.0,-,X49.5 Trade and service area,200,True,2110
node,171660,NoCNV_Control,-14.9888695426394,21865.1320207528,0.999453038442945,1.0,-,15.951335436722,1636.70681961182,0.992223944669487,1.0,+,X59.6 Industrial and construction area,200,True,2110
node,183230,NoCNV_Control,-11.5329552193935,1944.99409952478,0.995268924985676,1.0,-,1.24909323960626,1.15472034143541,0.279373440711165,1.0,+,"Y73.3 Surgical instruments, materials and devices (including sutures)",200,True,2110
node,176330,NoCNV_Control,-15.6820522043249,21865.2506379608,0.9994277464974,1.0,-,16.6445073074619,1636.70671591936,0.991886043864956,1.0,+,X99.8 Other specified place,200,True,2110
node,144950,NoCNV_Control,-15.6820522043232,21865.2506379405,0.999427746497399,1.0,-,16.6445073074559,1636.70671591198,0.991886043864922,1.0,+,V01.9 Unspecified whether traffic or nontraffic accident,200,True,2110
node,152630,NoCNV_Control,-14.988869542635,21865.1320206976,0.999453038442944,1.0,-,15.9513354367109,1636.70681960459,0.992223944669458,1.0,+,V83.5 Driver of special industrial vehicle injured in nontraffic accident,200,True,2110
node,160180,NoCNV_Control,-14.9888695426369,21865.1320207203,0.999453038442944,1.0,-,15.9513354367137,1636.7068196085,0.992223944669475,1.0,+,W45.7 Farm,200,True,2110
node,154680,NoCNV_Control,-15.701036498644,22206.2442689588,0.999435851762445,1.0,-,-16.4940281827014,1764.51918593721,0.992541798986065,1.0,-,W03.4 Street and highway,200,True,2110
node,145160,NoCNV_Control,-15.0078555219528,22206.1043161117,0.999460754793832,1.0,-,-15.8008597689576,1764.51928974936,0.992855224853154,1.0,-,V05.9 Unspecified whether traffic or nontraffic accident,200,True,2110
node,176870,NoCNV_Control,-15.0078555219577,22206.10431615,0.999460754793832,1.0,-,-15.80085976896,1764.51928974952,0.992855224853154,1.0,-,Y04.09 Assault by bodily force; Home; During unspecified activity,200,True,2110
node,153930,NoCNV_Control,-15.6820522043217,21865.250637924,0.999427746497399,1.0,-,16.6445073074385,1636.70671590264,0.991886043864884,1.0,+,V96.1 Hang-glider accident injuring occupant,200,True,2110
node,180700,NoCNV_Control,-11.2959948808642,720.632045827201,0.987493574719975,1.0,-,0.977352632054089,0.453214030567936,0.0310452332173638,1.0,+,Y42.0 Glucocorticoids and synthetic analogs,200,True,2110
node,181660,NoCNV_Control,-11.4545910401088,719.94670566354,0.98730592737911,1.0,-,1.01572422325138,0.421517971558654,0.0159664350382746,1.0,+,"Y52.2 Other antidysrhythmic drugs, not elsewhere classified",200,True,2110
node,180930,NoCNV_Control,-11.2810027639791,435.432558984815,0.979331056112747,1.0,-,1.124626042362,0.284765866364742,7.83798311931426e-05,0.16538144381753087,+,Y44.2 Anticoagulants,200,True,2110
node,166450,NoCNV_Control,-15.0078555219534,22206.104316113,0.999460754793832,1.0,-,-15.8008597689575,1764.51928974807,0.992855224853149,1.0,-,X12.98 Contact with other hot fluids; Unspecified place ;While engaged in other specified activities,200,True,2110
node,152440,NoCNV_Control,-14.9888695426385,21865.1320207483,0.999453038442945,1.0,-,15.951335436717,1636.7068196108,0.992223944669485,1.0,+,V81.8 Occupant of railway train or railway vehicle injured in other specified railway accidents,200,True,2110
node,171800,NoCNV_Control,-11.2722882638708,1976.38382671523,0.995449296899106,1.0,-,-0.542736680962077,1.22476352488855,0.657667443186005,1.0,-,X60.5 Trade and service area,200,True,2110
node,181980,NoCNV_Control,-10.5694393568031,1203.21980803188,0.992991235709541,1.0,-,0.15043512983623,1.00002282390453,0.880424035685112,1.0,+,Y55.1 Skeletal muscle relaxants [neuromuscular blocking agents],200,True,2110
node,177200,NoCNV_Control,-15.7010364986412,22206.2442689283,0.999435851762444,1.0,-,-16.4940281827006,1764.519185934,0.992541798986052,1.0,-,Y07.2 By acquaintance or friend,200,True,2110
node,160970,NoCNV_Control,-14.9888695426376,21865.132020731,0.999453038442945,1.0,-,15.9513354367282,1636.70681961226,0.992223944669486,1.0,+,"W54.2 School, other institution and public administrative area",200,True,2110
node,180850,NoCNV_Control,-11.5676102959036,722.861591727799,0.987232377733251,1.0,-,0.843856220237835,0.387357491221496,0.0293692304956444,1.0,+,Y43.4 Immunosuppressive agents,200,True,2110
node,157060,NoCNV_Control,-15.0078555219558,22206.1043161443,0.999460754793832,1.0,-,-15.8008597689618,1764.51928975087,0.992855224853159,1.0,-,W21.30 Striking against or struck by sports equipment; Sports and athletics area;While engaged in sports activity,200,True,2110
node,165340,NoCNV_Control,-14.9888695426352,21865.132020709,0.999453038442944,1.0,-,15.9513354367133,1636.70681960527,0.99222394466946,1.0,+,"X02.2 School, other institution and public administrative area",200,True,2110
node,146260,NoCNV_Control,-14.9888695426333,21865.1320206792,0.999453038442944,1.0,-,15.9513354367087,1636.70681960525,0.992223944669462,1.0,+,V20.9 Unspecified motorcycle rider injured in traffic accident,200,True,2110
node,181290,NoCNV_Control,-15.6820522043201,21865.2506379075,0.999427746497398,1.0,-,16.6445073074418,1636.70671590604,0.9918860438649,1.0,+,Y48.0 Inhaled anaesthetics,200,True,2110
node,172150,NoCNV_Control,-11.361578480602,730.027067071902,0.987582841070079,1.0,-,-0.016630377840914,0.409729161905196,0.967623785420278,1.0,-,X63.0 Home,200,True,2110
node,156430,NoCNV_Control,-10.7856174445097,1198.31098866157,0.992818590894806,1.0,-,0.555924868789645,0.912895962947069,0.542545330269205,1.0,+,W17.5 Trade and service area,200,True,2110
node,154330,NoCNV_Control,-14.9888695426324,21865.1320206686,0.999453038442943,1.0,-,15.9513354367097,1636.70681960252,0.992223944669449,1.0,+,"W01.30 Fall on same level from slipping, tripping and stumbling, Home ",200,True,2110
node,184100,NoCNV_Control,-11.2626326563629,1203.21992233358,0.992531581866422,1.0,-,0.150442010272788,0.707139151764175,0.831523999416403,1.0,+,Y88.1 Sequelae of misadventures to patients during surgical and medical procedures,200,True,2110
node,145600,NoCNV_Control,-14.9888695426359,21865.1320207122,0.999453038442944,1.0,-,15.9513354367216,1636.70681961078,0.992223944669482,1.0,+,"V13.49 Pedal cyclist injured in collision with car, pick-up truck or van; driver injured in traffic accident ; during unspecified activity",200,True,2110
node,180820,NoCNV_Control,-11.6492003314249,729.789113233085,0.987264372374398,1.0,-,0.15048330613755,0.353618195895117,0.670433548738769,1.0,+,Y43.1 Antineoplastic antimetabolites,200,True,2110
node,180530,NoCNV_Control,-11.6026443428297,1162.09557367883,0.992033859184542,1.0,-,1.76007010602119,0.774626225445124,0.023077208228255,1.0,+,Y40.3 Macrolides,200,True,2110
node,181150,NoCNV_Control,-11.2722882638657,1976.38382671058,0.995449296899097,1.0,-,-0.542736680961906,1.22476352488859,0.657667443186115,1.0,-,Y46.5 Valproic acid,200,True,2110
node,174530,NoCNV_Control,-10.7400602971839,1169.91439840126,0.992675354759898,1.0,-,1.53679994351029,1.11805439958744,0.169277028613309,1.0,+,X83.9 Unspecified place,200,True,2110
node,176480,NoCNV_Control,-15.6820522043213,21865.2506379218,0.999427746497399,1.0,-,16.6445073074485,1636.70671591013,0.991886043864917,1.0,+,Y00.8 Other specified place,200,True,2110
node,145130,NoCNV_Control,-14.9888695426378,21865.1320207378,0.999453038442945,1.0,-,15.9513354367327,1636.70681961315,0.992223944669488,1.0,+,V05.0 Nontraffic accident,200,True,2110
node,154470,NoCNV_Control,-14.9888695426377,21865.1320207371,0.999453038442945,1.0,-,15.9513354367073,1636.7068196044,0.992223944669459,1.0,+,"W01.90 Fall on same level from slipping, tripping and stumbling; Unspecified place; While engaged in sports activity",200,True,2110
node,181620,NoCNV_Control,-10.9654724080497,1198.73773326332,0.992701440125355,1.0,-,-0.542754432584216,0.866051808252903,0.530856082263859,1.0,-,Y51.9 Other and unspecified drugs primarily affecting the autonomic nervous system,200,True,2110
